Date,Exp,Type,Pred_YN,Time.day,Pred_T0.dens.ml,Pred_T24.dens.ml,Dexio_T0.dens.ml,Dexio_T24.dens.ml,Colp_T0.dens.ml,Colp_T24.dens.ml,Para_T0.dens.ml,Para_T24.dens.ml
15.12.2021,DP,MSFR,Y,1.1095,5,20,200,44.59850407,NA,NA,90,82.2368374
15.12.2021,DP,Comp_Control,N,1.0415,0,0,200,271.8305528,NA,NA,140,110.5281789
15.12.2021,DP,MSFR,Y,1.0602,5,3,200,52.61021138,NA,NA,140,129.038561
15.12.2021,DP,MSFR,Y,1.1129,5,17,200,49.85618699,NA,NA,140,101.8321382
15.12.2021,DP,Comp_Control,N,1.0177,0,0,200,184.6030894,NA,NA,210,174.6385285
15.12.2021,DP,MSFR,Y,1.0126,5,7,200,55.0804878,NA,NA,210,171.2335528
15.12.2021,DP,MSFR,Y,1.0262,5,10,200,52.49337398,NA,NA,210,174.6719106
15.12.2021,DP,Comp_Control,N,1.0704,0,0,200,165.7588862,NA,NA,500,362.3795366
15.12.2021,DP,MSFR,Y,1.1299,5,7,200,90.59905691,NA,NA,500,387.8333984
15.12.2021,DP,MSFR,Y,1.0092,5,10,200,80.55104065,NA,NA,500,478.3323089
8.12.2021,DP,Dexio_Con,N,1.0926,0,0,200,342.6673984,NA,NA,1,1
11.12.2021,DP,Dexio_Con,N,1.0317,0,0,200,364.8998862,NA,NA,1,1
15.12.2021,DP,Dexio_Con,N,1.1078,0,0,200,396.2957642,NA,NA,1,1
25.11.2021,DP,Dexio_Con,N,1.015595452,0,0,425,637.6651382,NA,NA,1,1
25.11.2021,DP,Dexio_FR,Y,0.999229437,5,10,425,408.8641301,NA,NA,1,1
29.11.2021,DP,Dexio_Con,N,1.064483303,0,0,425,725.0261301,NA,NA,1,1
29.11.2021,DP,Dexio_FR,Y,1.031392347,5,3,425,451.8269106,NA,NA,1,1
4.12.2021,DP,Dexio_Con,N,1.088967327,0,0,425,459.4046504,NA,NA,1,1
4.12.2021,DP,Dexio_FR,Y,1.099162796,5,3,425,345.8887724,NA,NA,1,1
7.12.2021,DP,Comp_Control,N,1.0203,0,0,425,714.2770894,NA,NA,25,62.3244065
7.12.2021,DP,MSFR,Y,1.1115,5,0,425,418.4114146,NA,NA,25,14.88842276
7.12.2021,DP,MSFR,Y,1.1307,5,3,425,388.1338374,NA,NA,25,27.08958537
7.12.2021,DP,Comp_Control,N,1.0187,0,0,425,745.4559837,NA,NA,40,40.64272358
7.12.2021,DP,MSFR,Y,1.1051,5,0,425,402.5382195,NA,NA,40,59.73729268
7.12.2021,DP,MSFR,Y,1.1243,5,3,425,314.409439,NA,NA,40,52.99410569
7.12.2021,DP,Comp_Control,N,1.0795,0,0,425,533.6631626,NA,NA,90,83.05469919
7.12.2021,DP,MSFR,Y,1.1131,5,3,425,325.5089919,NA,NA,90,71.70478049
7.12.2021,DP,MSFR,Y,1.0811,5,3,425,380.088748,NA,NA,90,76.21136585
7.12.2021,DP,Comp_Control,N,1.0507,0,0,425,512.649122,NA,NA,140,147.2985772
7.12.2021,DP,MSFR,Y,1.0555,5,0,425,379.0372114,NA,NA,140,155.2435203
7.12.2021,DP,MSFR,Y,1.0571,5,0,425,345.1209837,NA,NA,140,139.320252
7.12.2021,DP,Comp_Control,N,1.0923,0,0,425,451.6766911,NA,NA,210,269.0097642
7.12.2021,DP,MSFR,Y,1.0379,5,0,425,436.1873902,NA,NA,210,276.4205935
7.12.2021,DP,MSFR,Y,1.0411,5,3,425,394.776878,NA,NA,210,212.8276667
7.12.2021,DP,Comp_Control,N,1.1275,0,0,425,398.8328049,NA,NA,500,461.340813
7.12.2021,DP,MSFR,Y,1.0139,5,3,425,319.5669756,NA,NA,500,576.0918293
7.12.2021,DP,MSFR,Y,1.1003,5,7,425,276.7877967,NA,NA,500,435.2860732
10.12.2021,DP,Comp_Control,N,1.0925,0,0,425,822.1013171,NA,NA,25,44.91563415
10.12.2021,DP,MSFR,Y,1.0589,5,0,425,509.6948049,NA,NA,25,23.06704065
10.12.2021,DP,MSFR,Y,1.0205,5,13,425,531.727,NA,NA,25,12.29296341
10.12.2021,DP,Comp_Control,N,1.0029,0,0,425,704.3125285,NA,NA,40,52.99410569
10.12.2021,DP,MSFR,Y,1.1085,5,3,425,425.1045285,NA,NA,40,65.5791626
10.12.2021,DP,MSFR,Y,1.0237,5,7,425,540.3228943,NA,NA,40,46.61812195
10.12.2021,DP,Comp_Control,N,1.0253,0,0,425,512.649122,NA,NA,90,73.80785366
10.12.2021,DP,MSFR,Y,1.1037,5,7,425,382.5757154,NA,NA,90,68.58355285
10.12.2021,DP,MSFR,Y,1.1101,5,7,425,383.4937236,NA,NA,90,70.66993496
10.12.2021,DP,Comp_Control,N,1.0285,0,0,425,579.1796748,NA,NA,140,116.8874715
10.12.2021,DP,MSFR,Y,1.0765,5,0,425,384.8123171,NA,NA,140,155.8110163
10.12.2021,DP,MSFR,Y,1.1245,5,0,425,352.0978455,NA,NA,140,98.49392683
10.12.2021,DP,Comp_Control,N,1.0509,0,0,425,534.3474959,NA,NA,210,197.1213821
10.12.2021,DP,MSFR,Y,1.0045,5,0,425,374.0465854,NA,NA,210,233.3242846
10.12.2021,DP,MSFR,Y,1.0941,5,7,425,295.4984715,NA,NA,210,213.2783252
10.12.2021,DP,Comp_Control,N,1.0125,0,0,425,478.048561,NA,NA,500,423.7191707
10.12.2021,DP,MSFR,Y,1.0413,5,0,425,408.3967805,NA,NA,500,411.4011707
10.12.2021,DP,MSFR,Y,1.0797,5,3,425,318.815878,NA,NA,500,442.1294065
13.12.2021,DP,Comp_Control,N,1.0708,0,0,425,779.4723577,NA,NA,25,25.53731707
13.12.2021,DP,MSFR,Y,1.0436,5,0,425,586.874252,NA,NA,25,32.48079675
13.12.2021,DP,MSFR,Y,1.0404,5,3,425,561.2034065,NA,NA,25,10.28169106
13.12.2021,DP,Comp_Control,N,1.0996,0,0,425,931.8116341,NA,NA,40,66.6640813
13.12.2021,DP,MSFR,Y,1.098,5,3,425,670.9471057,NA,NA,40,49.88267197
13.12.2021,DP,MSFR,Y,1.1188,5,3,425,573.7717724,NA,NA,40,38.82339837
13.12.2021,DP,Comp_Control,N,1.01,0,0,425,578.1949024,NA,NA,90,133.728748
13.12.2021,DP,MSFR,Y,1.0148,5,3,425,513.0497073,NA,NA,90,73.52410569
13.12.2021,DP,MSFR,Y,1.0468,5,3,425,427.0740732,NA,NA,90,92.88573171
13.12.2021,DP,Comp_Control,N,1.1204,0,0,425,450.3914797,NA,NA,140,150.9539187
13.12.2021,DP,MSFR,Y,1.122,5,0,425,348.0419187,NA,NA,140,101.5316992
13.12.2021,DP,MSFR,Y,1.0084,5,13,425,387.9836179,NA,NA,140,130.4906829
13.12.2021,DP,Comp_Control,N,1.058,0,0,425,444.1824065,NA,NA,210,219.5040894
13.12.2021,DP,MSFR,Y,1.1364,5,3,425,232.873626,NA,NA,210,196.7541789
13.12.2021,DP,MSFR,Y,1.1124,5,10,425,358.3069187,NA,NA,210,224.1775854
13.12.2021,DP,Comp_Control,N,1.114,0,0,425,296.7169187,NA,NA,500,357.1218537
13.12.2021,DP,MSFR,Y,1.1252,5,3,425,110.9955285,NA,NA,500,317.2969919
13.12.2021,DP,MSFR,Y,1.1348,5,17,425,109.6435528,NA,NA,500,377.2679593
7.12.2021,DP,Dexio_Con,N,1.0267,0,0,425,713.1754797,NA,NA,1,1
10.12.2021,DP,Dexio_Con,N,1.0573,0,0,425,784.6465854,NA,NA,1,1
13.12.2021,DP,Dexio_Con,N,1.1044,0,0,425,846.9376098,NA,NA,1,1
23.11.2021,DP,Dexio_Con,N,1.100173284,0,0,850,1175.567829,NA,NA,1,1
23.11.2021,DP,Dexio_FR,Y,1.028364597,5,5,850,820.3988293,NA,NA,1,1
28.11.2021,DP,Dexio_Con,N,1.01822488,0,0,850,1314.487496,NA,NA,1,1
28.11.2021,DP,Dexio_FR,Y,1.075683057,5,0,850,908.2271707,NA,NA,1,1
2.12.2021,DP,Dexio_Con,N,1.023808637,0,0,850,615.5161057,NA,NA,1,1
2.12.2021,DP,Dexio_FR,Y,1.052367592,5,0,850,535.8496911,NA,NA,1,1
8.12.2021,DP,Comp_Control,N,1.0281,0,0,850,1188.186268,NA,NA,25,33.38211382
8.12.2021,DP,MSFR,Y,1.0836,5,7,850,761.963439,NA,NA,25,31.17889431
8.12.2021,DP,MSFR,Y,1.0701,5,10,850,807.6134797,NA,NA,25,28.04097561
8.12.2021,DP,Comp_Control,N,1.1001,0,0,850,922.5480976,NA,NA,40,40.30890244
8.12.2021,DP,MSFR,Y,1.1016,5,0,850,699.8393252,NA,NA,40,56.36569919
8.12.2021,DP,MSFR,Y,1.0791,5,0,850,859.2889919,NA,NA,40,53.51152846
8.12.2021,DP,Comp_Control,N,1.0371,0,0,850,923.0822114,NA,NA,90,117.2880569
8.12.2021,DP,MSFR,Y,1.1151,5,0,850,786.8664959,NA,NA,90,137.5843821
8.12.2021,DP,MSFR,Y,1.0731,5,3,850,697.2689024,NA,NA,90,127.4529106
8.12.2021,DP,Comp_Control,N,1.0341,0,0,850,1049.967626,NA,NA,140,133.4950732
8.12.2021,DP,MSFR,Y,1.0311,5,7,850,785.9317967,NA,NA,140,191.9638455
8.12.2021,DP,MSFR,Y,1.0251,5,7,850,862.1932358,NA,NA,140,170.6493659
8.12.2021,DP,Comp_Control,N,1.0431,0,0,850,911.9158943,NA,NA,210,267.6744797
8.12.2021,DP,MSFR,Y,1.0626,5,3,850,651.0513659,NA,NA,210,270.5620325
8.12.2021,DP,MSFR,Y,1.0446,5,3,850,778.5543496,NA,NA,210,259.8296829
8.12.2021,DP,Comp_Control,N,1.0386,0,0,850,947.885122,NA,NA,500,520.0432602
8.12.2021,DP,MSFR,Y,1.0521,5,0,850,701.0076992,NA,NA,500,487.7126829
8.12.2021,DP,MSFR,Y,1.0896,5,7,850,619.9559268,NA,NA,500,480.2517805
11.12.2021,DP,Comp_Control,N,1.1235,0,0,850,1705.425431,NA,NA,25,29.12589431
11.12.2021,DP,MSFR,Y,1.0803,5,3,850,1396.540732,NA,NA,25,29.03724017
11.12.2021,DP,MSFR,Y,1.0551,5,3,850,1571.045732,NA,NA,25,13.36771015
11.12.2021,DP,Comp_Control,N,1.1253,0,0,850,1590.974854,NA,NA,40,41.56073171
11.12.2021,DP,MSFR,Y,1.1415,5,0,850,1525.145325,NA,NA,40,66.12996748
11.12.2021,DP,Comp_Control,N,1.0173,0,0,850,1209.517439,NA,NA,90,89.11355285
11.12.2021,DP,MSFR,Y,1.1019,5,7,850,1007.255211,NA,NA,90,98.64414634
11.12.2021,DP,MSFR,Y,1.0875,5,13,850,1033.643772,NA,NA,90,90.5656748
11.12.2021,DP,Comp_Control,N,1.0137,0,0,850,956.8482195,NA,NA,140,153.2072114
11.12.2021,DP,MSFR,Y,1.0857,5,0,850,988.1773333,NA,NA,140,135.5313821
11.12.2021,DP,MSFR,Y,1.0965,5,3,850,1008.406894,NA,NA,140,155.4605041
11.12.2021,DP,Comp_Control,N,1.0155,0,0,850,1018.555057,NA,NA,210,219.2203415
11.12.2021,DP,MSFR,Y,1.0371,5,3,850,863.6453577,NA,NA,210,165.692122
11.12.2021,DP,MSFR,Y,1.0839,5,7,850,895.8257154,NA,NA,210,204.5989756
11.12.2021,DP,Comp_Control,N,1.0911,0,0,850,626.448748,NA,NA,500,418.8453821
11.12.2021,DP,MSFR,Y,1.1361,5,0,850,669.878878,NA,NA,500,478.7495854
