r1_log,r2_log,alpha11,alpha22,alpha12,alpha21,sigma,sigma2,error,r1_log.est,r2_log.est,alpha11.est,alpha12.est,alpha22.est,alpha21.est,sigma.est,sigma2.est,converge,BIC,logLik,strtpt
-1,-3,0.001,0.005,0.005,5e-04,0.2,0.2,,-1.03088714825551,-1.87074691195356,0.00147807732441317,0.0017860062168926,0.00181413943994112,0.000882017855541377,0.237124159007575,0.229150224469217,0,11.406111086311,15.6853745797144,694
0.5,-1,0.001,0.005,0.005,0.001,0.2,0.2,,-1.04157427781216,-1.91590773849909,0.00137904885896565,0.00182834349816157,0.00179961279104058,0.000865694250048403,0.239844928205628,0.228801907924731,0,11.1480943347991,15.8143829554703,1692
0.5,-0.5,0.001,5e-04,5e-04,5e-04,0.2,0.2,,-1.0857401771838,-2.62249356894555,0.0014005749631095,0.00175709752577675,0.0012028181566785,-0.000416527193932824,0.250450638608585,0.234962719170432,0,22.9001541941719,9.93835302578392,32
-1,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.02623580706874,-1.94297348687366,0.00140549591808832,0.00177216197016726,0.00178207976001198,0.000836582188135517,0.237339167481247,0.233739346257504,0,11.448913778641,15.6639732335494,414
-2,-0.5,5e-04,0.001,0.001,0.005,0.2,0.2,,-1.03144911771162,-1.86931246867047,0.00147294564645005,0.00176053468628576,0.00178892290746493,0.000898472306647925,0.237073174676011,0.229225843641298,0,11.3865389005846,15.6951606725776,2381
-1,-3,0.005,5e-04,0.001,0.005,0.2,0.2,,-1.03096406525073,-1.85880466464776,0.00137460147018128,0.00184639614028854,0.00182330375270142,0.000883985748590899,0.236956160087264,0.229135303985245,0,11.0109218197713,15.8829692129842,2342
-1,-0.5,5e-04,5e-04,5e-04,0.001,0.2,0.2,,-1.03273225217143,-1.84485556988731,0.00146311558599743,0.00180154375097906,0.00188686838223887,0.000879626081098123,0.236293425856475,0.228105739146168,0,11.35796877655,15.7094457345949,1038
-0.5,-0.5,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.02167516211632,-1.88494529157961,0.00143330441959298,0.00179909484744595,0.00186918136092875,0.00087188315016077,0.238777618090258,0.230538366880469,0,11.2375146321251,15.7696728068073,3615
-2,-1,0.005,0.005,0.005,0.001,0.2,0.2,,-1.03090204081059,-1.83402390928326,0.00144977068586765,0.0018044385936166,0.00191926495626569,0.000877093865521941,0.235619904340387,0.228403760426117,0,11.3236946196621,15.7265828130388,3753
-1,-1,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.0306107254881,-1.87135866230318,0.00147534383821278,0.00179030524434676,0.00182771261766417,0.000882218768359224,0.237025243143833,0.229274025374198,0,11.3875957973203,15.6946322242097,506
0.5,-0.5,5e-04,0.005,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3472
-1,-3,0.001,5e-04,5e-04,0.001,0.2,0.2,,-1.03159562416576,-1.86934127645218,0.00144656671528536,0.00170834165027747,0.00182176653113246,0.000875428927564308,0.237090684214793,0.229217257967548,0,11.3832705393802,15.6967948531798,1078
-2,-1,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.03158521684109,-1.86534379972382,0.00147699905575625,0.00179293531594564,0.00187997622577734,0.000884717891112771,0.236746232648779,0.229178468005212,0,11.42000266252,15.6784287916099,3609
-2,-0.5,0.001,5e-04,0.005,5e-04,0.2,0.2,,-1.02524835426923,-1.83526802461499,0.00143802648634239,0.00178743662133592,0.00187130264091328,0.000921841696609031,0.236693088482512,0.228364046754401,0,11.2534500080055,15.7617051188671,573
-1,-5,0.001,0.005,0.005,0.001,0.2,0.2,,-1.0433675924904,-6.30231440844101,0.00146484882955481,0.00169823712970619,-0.0457876453988484,-0.0672548792573078,0.237585922036277,0.24796867657455,0,44.998499051956,-1.11081940310814,3762
-1,-5,0.005,0.005,0.001,0.001,0.2,0.2,,-1.02146943091713,-1.89409302500545,0.00144953379481067,0.00181107440494218,0.00185971139736021,0.000890938618108075,0.237296610538975,0.228326651477302,0,11.2991916744816,15.7388342856291,1954
-0.5,-3,5e-04,0.005,5e-04,0.001,0.2,0.2,,-1.01951851630357,-1.86755108429797,0.00143551840998437,0.0017736771195919,0.00191481190842888,0.000903442904213615,0.23468439825028,0.229662372781101,0,11.330239128963,15.7233105583884,3207
-2,-0.5,0.001,0.001,0.005,5e-04,0.2,0.2,,-1.02725134566627,-2.13309260029366,0.00145485716979461,0.00176798252708256,0.00145892212745702,0.000533931215534913,0.237892498332311,0.234119673379189,0,13.4964529771039,14.6402036343179,637
-1,-0.5,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.01748313056611,-2.14459610886258,0.001421883344812,0.00180392865113893,0.00177506222756179,0.000392058257036517,0.238509307902302,0.232225583750659,0,13.6172396026717,14.579810321534,3982
0.5,-5,5e-04,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1156
-0.5,-3,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.02761907157098,-1.86878295153897,0.00147065135815478,0.00176015901995095,0.00183466089703777,0.00091613333681968,0.236154382778263,0.22808509641122,0,11.4166166936937,15.680121776023,407
0.5,-3,0.005,0.001,5e-04,0.001,0.2,0.2,,-1.03772271764404,-6.35835696863007,0.00148465171905083,0.0017261100888115,-0.0526068841737751,-0.0667303055127103,0.236952970401567,0.246524270615754,0,45.1535521264288,-1.1883459403445,3176
-2,-1,0.005,0.001,0.005,5e-04,0.2,0.2,,-1.01762196101377,-1.88102049899821,0.00146213908808134,0.00179798915956374,0.00191393599411854,0.000816146915578254,0.235183751244971,0.230662434491828,0,11.4396680904507,15.6685960776446,617
-2,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.02020144569908,-1.97320619242459,0.00142457668843246,0.00187585511240447,0.00188743978390016,0.000753928804094162,0.237638197325958,0.230581951542634,0,11.6027794253395,15.5870404102001,1013
-1,-0.5,0.001,5e-04,0.001,0.005,0.2,0.2,,-1.03840832168608,-1.85254785319246,0.00145587092551419,0.00183965282239124,0.00181643405333465,0.000917435334505951,0.236658102421327,0.230163193222189,0,11.3214809879707,15.7276896288845,2846
-2,-1,0.001,0.001,0.001,0.005,0.2,0.2,,-1.04676970957537,-2.15321963545307,0.00143136237758601,0.00178151122068701,0.00162033486063418,0.000588782686466162,0.236715366652517,0.229959634070794,0,13.3335603672731,14.7216499392333,2905
-2,-5,0.005,0.001,0.005,0.001,0.2,0.2,,-1.05168492039144,-4.44518086570319,0.0014019643307721,0.00173779793857479,-0.00578682340990865,-0.00837791159919915,0.247780609334713,0.247397049958857,0,41.4442096725034,0.666325286618187,3809
-1,-5,0.001,0.001,5e-04,5e-04,0.2,0.2,,-1.03551950057271,-1.85329224078896,0.0014713368556553,0.00179540565118153,0.0018443002679803,0.000907084157911971,0.237418320375992,0.229272454590994,0,11.3777954432636,15.6995324012381,210
-1,-3,0.001,5e-04,0.001,0.001,0.2,0.2,,-1.03259168770274,-1.86819728867613,0.00147533803925277,0.00179619876286153,0.00186016193393993,0.000865839179872564,0.237124891095934,0.228774530656917,0,11.4002310848826,15.6883145804286,3350
-0.5,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03544292478185,-1.87637569532372,0.00147116599194187,0.00178114906288316,0.00181778884253781,0.000888647884362388,0.237469219828566,0.229293422627894,0,11.3640911827891,15.7063845314753,1887
-2,-5,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.03187363135391,-1.8579288243346,0.00147642076632186,0.00179390632482339,0.00184333143211736,0.000891261070193993,0.237127902093527,0.228953973911262,0,11.403902960688,15.6864786425259,465
-0.5,-0.5,0.001,5e-04,5e-04,0.001,0.2,0.2,,-1.04168257369001,-1.89246315683263,0.00140655861883302,0.0017960108566762,0.00183541055823772,0.000855352848714284,0.235151783843879,0.229104147842132,0,11.1029141558139,15.8369730449629,1087
